"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC0"
"License URL","https://creativecommons.org/publicdomain/zero/1.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Actinostromatida"
"Access Time","Fri 2026-01-02 02:55:04 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Actinostromatida"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.108"
"Records Found","500"
"Records Returned","500"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"778578","occ","","","83640","Actinostroma devonense","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28052"
"778594","occ","","","83643","Actinostroma devonense","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28052"
"778612","occ","","","83645","Actinostroma devonense","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28052"
"779328","occ","","","83799","Actinostroma clathratum","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28144"
"779329","occ","","","83799","""Actinostroma"" whiteavesi","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28051"
"779931","occ","","","83914","Actinostroma clathratum","genus","3341","species not entered","Actinostroma","genus","3341","Late Givetian","","383.4","382.31","28111"
"779932","occ","","","83914","Actinostroma ex gr. clathratum","genus","3341","species not entered","Actinostroma","genus","3341","Late Givetian","","383.4","382.31","28111"
"780033","occ","","","83918","Actinostroma ex gr. filitextum","genus","3341","species not entered","Actinostroma","genus","3341","Early Frasnian","","382.31","379","28111"
"780034","occ","","","83918","Actinostroma filitextum","genus","3341","species not entered","Actinostroma","genus","3341","Early Frasnian","","382.31","379","28111"
"780132","occ","","","83919","Actinostroma ex gr. mamontovi","genus","3341","species not entered","Actinostroma","genus","3341","Early Frasnian","","382.31","379","28111"
"780456","occ","","","83974","Actinostroma papillosum","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28133"
"780457","occ","","","83974","Actinostroma windjanicum","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28133"
"780458","occ","","","83974","Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28133"
"780491","occ","","","83977","Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28133"
"780504","occ","","","83979","Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Givetian","","387.95","382.31","28135"
"780576","occ","","","84001","Actinostroma clathratum","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28144"
"780580","occ","","","83821","Actinostroma clathratum","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28144"
"780587","occ","","","84003","Actinostroma clathratum","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28144"
"781874","occ","","","84231","Actinostroma <sp. A>","genus","3341","","Actinostroma","genus","3341","Late Emsian","","399.5","393.47","28152"
"781902","occ","","","84235","Plectostroma salairicum","species","208199","","Plectostroma salairicum","species","208199","Late Emsian","","399.5","393.47","28152"
"782279","occ","","","84298","Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Eifelian","Givetian","393.47","382.31","28245"
"782336","occ","","","84302","Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Givetian","Frasnian","387.95","372.15","28249"
"782354","occ","","","84307","Actinostroma cf. miraculum","genus","3341","species not entered","Actinostroma","genus","3341","Late Famennian","","365.2","358.86","26297"
"782410","occ","","","84321","Actinostroma tyrrelli","species","463845","","Actinostroma tyrrelli","species","463845","Givetian","","387.95","382.31","28257"
"782411","occ","","","84321","Actinostroma aff. tyrrelli","species","463845","","Actinostroma tyrrelli","species","463845","Givetian","","387.95","382.31","28257"
"782510","occ","","","84330","Actinostroma clathratum","genus","3341","species not entered","Actinostroma","genus","3341","Givetian","","387.95","382.31","28261"
"782511","occ","","","84330","Actinostroma sertiform","genus","3341","species not entered","Actinostroma","genus","3341","Givetian","","387.95","382.31","28261"
"782912","occ","","","84376","Actinostroma quasifenestratum n. sp.","species","134183","","Actinostroma quasifenestratum","species","134183","Early Famennian","","372.15","368.5","28276"
"782930","occ","","","84378","Actinostroma ignotum","genus","3341","species not entered","Actinostroma","genus","3341","Late Frasnian","","375.2","372.15","28277"
"783189","occ","","","84385","Actinostroma penestratum","genus","3341","species not entered","Actinostroma","genus","3341","Givetian","","387.95","382.31","28277"
"783190","occ","","","84385","Actinostroma verrucosum","genus","3341","species not entered","Actinostroma","genus","3341","Givetian","","387.95","382.31","28277"
"783268","occ","","","84388","Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Pragian","","413.02","410.62","28277"
"783299","occ","","","84389","Actinostroma clathratum","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28280"
"783300","occ","","","84389","Actinostroma redwaterense n. sp.","species","134280","","Actinostroma redwaterense","species","134280","Frasnian","","382.31","372.15","28280"
"783309","occ","","","84390","Actinostroma matutinum","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28280"
"783310","occ","","","84390","Actinostroma clathratum","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28280"
"783311","occ","","","84390","Actinostroma pachypilatum n. sp.","species","134282","","Actinostroma pachypilatum","species","134282","Frasnian","","382.31","372.15","28280"
"783312","occ","","","84390","Actinostroma cf. crassepilatum","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28280"
"783325","occ","","","84391","Actinostroma matutinum","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28280"
"783326","occ","","","84391","Actinostroma cf. crassepilatum","genus","3341","species not entered","Actinostroma","genus","3341","Frasnian","","382.31","372.15","28280"
"784946","occ","","","84631","Actinostroma crassum","genus","3341","species not entered","Actinostroma","genus","3341","Givetian","","387.95","382.31","25300"
"785111","occ","","","84637","Actinostroma filitextum","genus","3341","species not entered","Actinostroma","genus","3341","Givetian","","387.95","382.31","25300"
"785173","occ","","","84645","Actinostroma devonense","genus","3341","species not entered","Actinostroma","genus","3341","Givetian","","387.95","382.31","25300"
"785177","occ","","","84645","Actinostroma perlaminatum","genus","3341","species not entered","Actinostroma","genus","3341","Givetian","","387.95","382.31","25300"
"785423","occ","","","75095","? Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Emsian","","410.62","393.47","25300"
"785576","occ","","","84669","Actinostroma verrucosum","genus","3341","species not entered","Actinostroma","genus","3341","Givetian","","387.95","382.31","25300"
"956108","occ","","","111920","Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Middle Devonian","","393.47","382.31","36540"
"964031","occ","","","113300","Desmostroma chutense","species","193136","","Desmostroma chutense","species","193136","Telychian","","438.6","432.9","36753"
"964032","occ","","","113369","Desmostroma chutense","species","193136","","Desmostroma chutense","species","193136","Telychian","","438.6","432.9","36753"
"964033","occ","","","113385","Desmostroma chutense n. sp.","species","193136","","Desmostroma chutense","species","193136","Telychian","","438.6","432.9","36753"
"964034","occ","","","113386","Desmostroma chutense","species","193136","","Desmostroma chutense","species","193136","Telychian","","438.6","432.9","36753"
"964035","occ","","","113297","Pachystroma brickense n. sp.","species","193137","","Pachystroma brickense","species","193137","Telychian","","438.6","432.9","36753"
"964036","occ","","","113387","Pachystroma brickense","species","193137","","Pachystroma brickense","species","193137","Telychian","","438.6","432.9","36753"
"964037","occ","","","113388","Pachystroma brickense","species","193137","","Pachystroma brickense","species","193137","Telychian","","438.6","432.9","36753"
"964038","occ","","","113389","Pachystroma brickense","species","193137","","Pachystroma brickense","species","193137","Telychian","","438.6","432.9","36753"
"964039","occ","","","113390","Pachystroma brickense","species","193137","","Pachystroma brickense","species","193137","Telychian","","438.6","432.9","36753"
"964040","occ","","","113300","Pachystroma salum n. sp.","species","193138","","Pachystroma salum","species","193138","Telychian","","438.6","432.9","36753"
"964041","occ","","","113391","Pachystroma salum","species","193138","","Pachystroma salum","species","193138","Telychian","","438.6","432.9","36753"
"964042","occ","","","113392","Pachystroma salum","species","193138","","Pachystroma salum","species","193138","Telychian","","438.6","432.9","36753"
"1001453","occ","","","121774","Plectostroma salairicum","species","208199","","Plectostroma salairicum","species","208199","Pragian","","413.02","410.62","38788"
"1001494","occ","","","121804","Plectostroma salairicum","species","208199","","Plectostroma salairicum","species","208199","Pragian","","413.02","410.62","38788"
"1001506","occ","","","121807","Plectostroma salairicum","species","208199","","Plectostroma salairicum","species","208199","Pragian","","413.02","410.62","38788"
"1001518","occ","","","121812","Plectostroma salairicum","species","208199","","Plectostroma salairicum","species","208199","Pragian","","413.02","410.62","38788"
"1173331","occ","","","151290","Plectostroma altum","species","278981","","Plectostroma altum","species","278981","Pragian","","413.02","410.62","48276"
"1215461","occ","","","158156","Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Middle Frasnian","","379","375.2","51941"
"1255074","occ","","","79878","Plectostroma scaniense","genus","3416","species not entered","Plectostroma","genus","3416","Ludfordian","","425","422.7","54337"
"1273312","occ","","","169214","Actinostroma aff. perspiquum","genus","3341","species not entered","Actinostroma","genus","3341","Emsian","","410.62","393.47","55262"
"1293618","occ","","","172822","Actinostromella vaiverensis","genus","3342","species not entered","Actinostromella","genus","3342","Kaugetuma","","422.7","421.6","56181"
"1303469","occ","","","174087","Plumatalinia ferax","species","331146","","Plumatalinia ferax","species","331146","Pirgu","","449.5","445.2","56896"
"1303470","occ","","","174289","Plumatalinia ferax","species","331146","","Plumatalinia ferax","species","331146","Pirgu","","449.5","445.2","56896"
"1308353","occ","","","175494","Plectostroma necopinatum","species","333476","","Plectostroma necopinatum","species","333476","Juuru","","443.1","440.8","57313"
"1308374","occ","","","175499","Plectostroma necopinatum","species","333476","","Plectostroma necopinatum","species","333476","Juuru","","443.1","440.8","57313"
"1308398","occ","","","175133","Plumatalinia ferax","species","331146","","Plumatalinia ferax","species","331146","Pirgu","","449.5","445.2","57313"
"1308400","occ","","","175138","Plumatalinia ferax","species","331146","","Plumatalinia ferax","species","331146","Pirgu","","449.5","445.2","57313"
"1308432","occ","","","175508","Plectostroma necopinatum","species","333476","","Plectostroma necopinatum","species","333476","Juuru","","443.1","440.8","57313"
"1357319","occ","","","184355","Actinostroma aff. stellulata","genus","3341","species not entered","Actinostroma","genus","3341","Late Givetian","","383.4","382.31","61763"
"1402346","occ","","","74491","Actinostroma expansum","species","463847","","Actinostroma expansum","species","370544","Givetian","","387.95","382.31","65705"
"1415096","occ","","","195596","Densastroma pexisum","species","380599","","Densastroma pexisum","species","380598","Jaani","","433.5","431.2","66576"
"1415141","occ","","","195599","Vikingia tenue","genus","3456","species not entered","Vikingia","genus","3456","Jaagarahu","","431.2","428.6","66578"
"1415148","occ","","","195600","Densastroma pexisum","species","380599","","Densastroma pexisum","species","380598","Jaagarahu","","431.2","428.6","66579"
"1415172","occ","","","195602","Densastroma himmestum","genus","3370","species not entered","Densastroma","genus","3370","Paadla","","426.7","423","66580"
"1415173","occ","","","195602","Plectostroma intermedium","genus","3416","species not entered","Plectostroma","genus","3416","Paadla","","426.7","423","66580"
"1415179","occ","","","195603","Araneosustroma stelliparratum","genus","108074","species not entered","Araneosustroma","genus","108074","Paadla","","426.7","423","66581"
"1415200","occ","","","195605","Densastroma astroites","genus","3370","species not entered","Densastroma","genus","3370","Kuressaare","","423","422.7","66583"
"1420506","occ","","","197085","Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Early Givetian","","387.95","385.9","67154"
"1428534","occ","","","198679","Densastroma pexisum","species","380599","","Densastroma pexisum","species","380598","Sheinwoodian","","432.9","430.6","67687"
"1482174","occ","","","206347","Plumatalinia densa","genus","108070","misspelling of, species not entered","Plumatalinia","genus","108070","Telychian","","438.6","432.9","70896"
"1482457","occ","","","206380","Plumatalinia densa","genus","108070","misspelling of, species not entered","Plumatalinia","genus","108070","Wenlock","","432.9","426.7","70896"
"1482461","occ","","","206380","Vikingia tenui","genus","3456","species not entered","Vikingia","genus","3456","Wenlock","","432.9","426.7","70896"
"1482518","occ","","","206381","Plumatalinia densa","genus","108070","misspelling of, species not entered","Plumatalinia","genus","108070","Wenlock","","432.9","426.7","70896"
"1482522","occ","","","206381","Vikingia tenui","genus","3456","species not entered","Vikingia","genus","3456","Wenlock","","432.9","426.7","70896"
"1482569","occ","","","206381","Vikingia tenui","genus","3456","species not entered","Vikingia","genus","3456","Wenlock","","432.9","426.7","70896"
"1482638","occ","","","206386","Plumatalinia densa","genus","108070","misspelling of, species not entered","Plumatalinia","genus","108070","Wenlock","","432.9","426.7","70896"
"1482641","occ","","","206386","Vikingia tenui","genus","3456","species not entered","Vikingia","genus","3456","Wenlock","","432.9","426.7","70896"
"1484427","occ","","","206541","Plumatalinia densa","genus","108070","misspelling of, species not entered","Plumatalinia","genus","108070","Rhuddanian","Aeronian","443.1","438.6","70896"
"1484509","occ","","","206542","Plumatalinia densa","genus","108070","misspelling of, species not entered","Plumatalinia","genus","108070","Rhuddanian","Aeronian","443.1","438.6","70896"
"1521388","occ","","","212695","Actinostroma undulatum","species","424902","","Actinostroma undulatum","species","424902","Middle Givetian","","385.9","383.4","73462"
"1542871","occ","","","217135","Actinostroma clathratum","genus","3341","species not entered","Actinostroma","genus","3341","Eifelian","","393.47","387.95","62514"
"1567428","occ","","","221397","Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Early Givetian","Middle Givetian","387.95","383.4","77536"
"1567439","occ","","","221398","Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Early Givetian","Middle Givetian","387.95","383.4","77536"
"1567459","occ","","","221400","Actinostroma ex gr. septatum","genus","3341","species not entered","Actinostroma","genus","3341","Early Givetian","Middle Givetian","387.95","383.4","77536"
"1567460","occ","","","221400","Actinostroma stellulatum","species","468315","","Actinostroma stellulatum","species","468315","Early Givetian","Middle Givetian","387.95","383.4","77536"
"1567461","occ","","","221400","Actinostroma verrucosum","genus","3341","species not entered","Actinostroma","genus","3341","Early Givetian","Middle Givetian","387.95","383.4","77536"
"1608465","occ","","","227598","Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Givetian","","387.95","382.31","82840"
"1608477","occ","","","227599","Actinostroma sp.","genus","3341","","Actinostroma","genus","3341","Givetian","","387.95","382.31","82840"
"1611966","occ","","","227919","Plectostroma latens","genus","3416","species not entered","Plectostroma","genus","3416","Pragian","Emsian","413.02","393.47","83066"
"1611974","occ","","","227919","? Actinostroma ex gr. clathratum","genus","3341","species not entered","Actinostroma","genus","3341","Pragian","Emsian","413.02","393.47","83066"
"1664135","occ","","","236314","Densastroma pexisum","species","380599","","Densastroma pexisum","species","380598","Silurian","","443.1","419.62","89521"
