"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC0"
"License URL","https://creativecommons.org/publicdomain/zero/1.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Stromatoporida"
"Access Time","Fri 2026-01-02 02:57:31 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Stromatoporida"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.0312"
"Records Found","560"
"Records Returned","560"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"778669","occ","","","83663","Taleastroma lenzi","species","133927","","Taleastroma lenzi","species","133927","Famennian","","372.15","358.86","28052"
"779330","occ","","","83799","Pseudoactinodictyon bullulosum","species","133182","recombined as","Salairella bullulosa","species","133182","Frasnian","","382.31","372.15","28144"
"779331","occ","","","83799","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Frasnian","","382.31","372.15","28144"
"779332","occ","","","83799","Stromatopora mikkwaensis","species","133181","","Arctostroma contextum","species","463856","Frasnian","","382.31","372.15","28144"
"779333","occ","","","83799","Stromatopora cf. mononensis","genus","3442","species not entered","Stromatopora","genus","3442","Frasnian","","382.31","372.15","28144"
"779334","occ","","","83799","Ferestromatopora contexta","species","463856","recombined as","Arctostroma contextum","species","463856","Frasnian","","382.31","372.15","28144"
"779335","occ","","","83799","Ferestromatopora parksi","species","133187","","Ferestromatopora parksi","species","133187","Frasnian","","382.31","372.15","28144"
"780437","occ","","","83973","Stromatopora lennardensis","genus","3442","species not entered","Stromatopora","genus","3442","Famennian","","372.15","358.86","28132"
"780577","occ","","","83819","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Frasnian","","382.31","372.15","28144"
"780582","occ","","","83821","Ferestromatopora parksi","species","133187","","Ferestromatopora parksi","species","133187","Frasnian","","382.31","372.15","28144"
"780583","occ","","","84002","Stromatopora cf. mononensis","genus","3442","species not entered","Stromatopora","genus","3442","Frasnian","","382.31","372.15","28144"
"780589","occ","","","84003","Pseudoactinodictyon bullulosum n. sp.","species","133182","recombined as","Salairella bullulosa","species","133182","Frasnian","","382.31","372.15","28144"
"780590","occ","","","84003","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Frasnian","","382.31","372.15","28144"
"780591","occ","","","84003","Stromatopora mikkwaensis n. sp.","species","133181","","Arctostroma contextum","species","463856","Frasnian","","382.31","372.15","28144"
"780592","occ","","","84003","Stromatopora cf. mononensis","genus","3442","species not entered","Stromatopora","genus","3442","Frasnian","","382.31","372.15","28144"
"780593","occ","","","84003","Ferestromatopora contexta","species","463856","recombined as","Arctostroma contextum","species","463856","Frasnian","","382.31","372.15","28144"
"780594","occ","","","84003","Ferestromatopora parksi","species","133187","","Ferestromatopora parksi","species","133187","Frasnian","","382.31","372.15","28144"
"780607","occ","","","84006","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Frasnian","","382.31","372.15","28144"
"780714","occ","","","84033","Stromatopora cf. hupschii","species","468316","misspelling of, recombined as","Stromatopora huepschii","species","424975","Emsian","","410.62","393.47","28152"
"780715","occ","","","84033","Ferestromatopora cf. krupennikovi","genus","3379","species not entered","Ferestromatopora","genus","3379","Emsian","","410.62","393.47","28152"
"780716","occ","","","84033","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"780720","occ","","","84033","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"780721","occ","","","84033","Glyptostromoides simplex","genus","3384","species not entered","Glyptostromoides","genus","3384","Emsian","","410.62","393.47","28152"
"780725","occ","","","84034","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"780726","occ","","","84034","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"780731","occ","","","84035","Stromatopora cf. hupschii","species","468316","misspelling of, recombined as","Stromatopora huepschii","species","424975","Emsian","","410.62","393.47","28152"
"780733","occ","","","84035","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"780734","occ","","","84035","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"780738","occ","","","84037","Glyptostromoides simplex","genus","3384","species not entered","Glyptostromoides","genus","3384","Emsian","","410.62","393.47","28152"
"780739","occ","","","84037","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"780740","occ","","","84037","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"780744","occ","","","84038","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"780745","occ","","","84038","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"780747","occ","","","84039","Glyptostromoides simplex","genus","3384","species not entered","Glyptostromoides","genus","3384","Emsian","","410.62","393.47","28152"
"780749","occ","","","84040","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"780751","occ","","","84041","Glyptostromoides simplex","genus","3384","species not entered","Glyptostromoides","genus","3384","Emsian","","410.62","393.47","28152"
"780752","occ","","","84041","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"780935","occ","","","84078","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"780936","occ","","","84078","Glyptostromoides simplex","genus","3384","species not entered","Glyptostromoides","genus","3384","Emsian","","410.62","393.47","28152"
"780937","occ","","","84078","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"780938","occ","","","84079","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"780939","occ","","","84079","Glyptostromoides simplex","genus","3384","species not entered","Glyptostromoides","genus","3384","Emsian","","410.62","393.47","28152"
"780942","occ","","","84080","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"780944","occ","","","84081","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"780946","occ","","","84081","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"780960","occ","","","84084","Syringostromella zintchenkovi","species","279110","","Syringostromella zintchenkovi","species","279110","Emsian","","410.62","393.47","28152"
"780962","occ","","","84084","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"780963","occ","","","84084","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"780966","occ","","","84087","Syringostromella zintchenkovi","species","279110","","Syringostromella zintchenkovi","species","279110","Emsian","","410.62","393.47","28152"
"780968","occ","","","84087","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"780969","occ","","","84088","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"780970","occ","","","84088","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"780987","occ","","","84089","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"781021","occ","","","84094","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"781022","occ","","","84094","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"781040","occ","","","84097","Stromatopora cf. hupschii","species","468316","misspelling of, recombined as","Stromatopora huepschii","species","424975","Emsian","","410.62","393.47","28152"
"781861","occ","","","84226","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Early Emsian","","410.62","399.5","28152"
"781862","occ","","","84226","Stromatopora cf. hupschii","species","468316","misspelling of, recombined as","Stromatopora huepschii","species","424975","Early Emsian","","410.62","399.5","28152"
"781863","occ","","","84226","Salairella prima","species","118296","","Salairella prima","species","118296","Early Emsian","","410.62","399.5","28152"
"781865","occ","","","84227","Glyptostromoides simplex","genus","3384","species not entered","Glyptostromoides","genus","3384","Early Emsian","","410.62","399.5","28152"
"781869","occ","","","84229","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"781870","occ","","","84230","Stromatopora polaris","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","28152"
"781873","occ","","","84230","Salairella prima","species","118296","","Salairella prima","species","118296","Emsian","","410.62","393.47","28152"
"781875","occ","","","84231","Stromatopora hensoni n. sp.","species","133844","","Stromatopora hensoni","species","133844","Late Emsian","","399.5","393.47","28152"
"781903","occ","","","84235","Stromatopora hensoni","species","133844","","Stromatopora hensoni","species","133844","Late Emsian","","399.5","393.47","28152"
"782277","occ","","","84298","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Eifelian","Givetian","393.47","382.31","28245"
"782376","occ","","","83978","Stromatopora planulata","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","Frasnian","387.95","372.15","28257"
"782388","occ","","","84312","Taleastroma lenzi n. sp.","species","133927","","Taleastroma lenzi","species","133927","Eifelian","","393.47","387.95","28257"
"782402","occ","","","84314","Ferestromatopora jacquesensis n. sp.","species","133928","","Ferestromatopora jacquesensis","species","133928","Eifelian","","393.47","387.95","28257"
"782405","occ","","","84318","Stromatopora cf. maculata","genus","3442","species not entered","Stromatopora","genus","3442","Eifelian","","393.47","387.95","28257"
"782408","occ","","","84320","Taleastroma conicomamillata","genus","3451","species not entered","Taleastroma","genus","3451","Eifelian","","393.47","387.95","28257"
"782409","occ","","","84320","Taleastroma vitreum n. sp.","species","133929","","Taleastroma vitreum","species","133929","Eifelian","","393.47","387.95","28257"
"782418","occ","","","84323","Stromatopora cf. huepschii","species","424976","","Stromatopora huepschii","species","424975","Givetian","","387.95","382.31","28257"
"782423","occ","","","84327","Stromatopora arcuata n. sp.","species","133930","","Stromatopora arcuata","species","133930","Givetian","","387.95","382.31","28257"
"782507","occ","","","84330","Stromatopora sinopachytexta","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","28261"
"782508","occ","","","84330","Stromatopora concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","28261"
"782554","occ","","","84336","Stromatopora cf. fermuita","genus","3442","species not entered","Stromatopora","genus","3442","Late Givetian","","383.4","382.31","28266"
"782595","occ","","","84339","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Frasnian","","382.31","372.15","28266"
"782612","occ","","","84340","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Frasnian","","382.31","372.15","28266"
"782877","occ","","","84368","Salairella sp.","genus","3430","","Salairella","genus","3430","Early Givetian","","387.95","385.9","28271"
"782911","occ","","","84376","Stromatopora obscura","genus","3442","species not entered","Stromatopora","genus","3442","Early Famennian","","372.15","368.5","28276"
"783151","occ","","","84384","Stromatopora tschihatscheffi","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","28277"
"783152","occ","","","84384","Stromatopora tenuitextilis","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","28277"
"783174","occ","","","84384","Stromatopora tumulus","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","28277"
"783191","occ","","","84385","Stromatopora adleri","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","28277"
"783272","occ","","","84388","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Pragian","","413.02","410.62","28277"
"783303","occ","","","84389","Ferestromatopora dubia","genus","3379","species not entered","Ferestromatopora","genus","3379","Frasnian","","382.31","372.15","28280"
"783304","occ","","","84389","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Frasnian","","382.31","372.15","28280"
"783315","occ","","","84390","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Frasnian","","382.31","372.15","28280"
"783335","occ","","","84392","Stromatopora cygnea","species","463855","","Stromatopora cygnea","species","463855","Frasnian","","382.31","372.15","28280"
"784907","occ","","","84627","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","25300"
"784949","occ","","","84631","Salairella buecheliensis","genus","3430","species not entered","Salairella","genus","3430","Givetian","","387.95","382.31","25300"
"784950","occ","","","84631","Taleastroma boiarschinovi","genus","3451","species not entered","Taleastroma","genus","3451","Givetian","","387.95","382.31","25300"
"785103","occ","","","84636","Taleastroma simplex","genus","3451","species not entered","Taleastroma","genus","3451","Givetian","","387.95","382.31","25300"
"785141","occ","","","84641","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Frasnian","","382.31","372.15","25300"
"785159","occ","","","84643","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","Frasnian","387.95","372.15","25300"
"785175","occ","","","84645","? Salairella sp.","genus","3430","","Salairella","genus","3430","Givetian","","387.95","382.31","25300"
"785216","occ","","","84648","? Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","25300"
"785227","occ","","","84650","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","Frasnian","387.95","372.15","25300"
"785409","occ","","","84661","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","25300"
"785424","occ","","","75095","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Emsian","","410.62","393.47","25300"
"785498","occ","","","84662","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Frasnian","","382.31","372.15","25300"
"785504","occ","","","84663","Taleastroma yangdongi","genus","3451","species not entered","Taleastroma","genus","3451","Eifelian","Givetian","393.47","382.31","25300"
"785512","occ","","","84663","Stromatopora cf. concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Eifelian","Givetian","393.47","382.31","25300"
"785513","occ","","","84663","Taleastroma boiarschinovi","genus","3451","species not entered","Taleastroma","genus","3451","Eifelian","Givetian","393.47","382.31","25300"
"785522","occ","","","84663","Stromatopora huepschii","species","424976","","Stromatopora huepschii","species","424975","Eifelian","Givetian","393.47","382.31","25300"
"785527","occ","","","84664","? Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","25300"
"785562","occ","","","84667","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","25300"
"785578","occ","","","84669","Taleastroma boiarschinovi","genus","3451","species not entered","Taleastroma","genus","3451","Givetian","","387.95","382.31","25300"
"785622","occ","","","84671","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Frasnian","","382.31","372.15","25300"
"785777","occ","","","74993","Stromatopora concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Givetian","","387.95","382.31","25300"
"785784","occ","","","74993","Stromatopora huepschii","species","424976","","Stromatopora huepschii","species","424975","Givetian","","387.95","382.31","25300"
"801947","occ","","","87225","Eostromatopora ringerikensis","genus","142986","species not entered","Eostromatopora","genus","142986","Telychian","","438.6","432.9","29364"
"842689","occ","","","93496","Stromatopora chauffati","species","162107","","Stromatopora chauffati","species","162107","Early Kimmeridgian","","154.8","152.21","31657"
"842763","occ","","","93539","Stromatopora chauffati","species","162107","","Stromatopora chauffati","species","162107","Oxfordian","Kimmeridgian","161.5","149.2","31657"
"842873","occ","","","93492","Stromatopora gortanii n. sp.","species","162106","","Stromatopora gortanii","species","162106","Callovian","","165.3","161.5","31657"
"842904","occ","","","93561","Stromatopora dichotoma","genus","3442","species not entered","Stromatopora","genus","3442","Late Bathonian","","168.2","165.3","31692"
"955297","occ","","","111792","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","36540"
"955298","occ","","","111793","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","36540"
"955299","occ","","","111800","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","36540"
"955300","occ","","","111807","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","36540"
"955363","occ","","","111811","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","36540"
"955450","occ","","","111845","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","36540"
"955451","occ","","","111846","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","36540"
"955464","occ","","","111850","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","36540"
"955465","occ","","","111851","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","36540"
"955466","occ","","","111852","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","36540"
"956099","occ","","","111919","? Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Middle Devonian","","393.47","382.31","36540"
"956555","occ","","","111955","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Middle Devonian","","393.47","382.31","36540"
"956556","occ","","","111958","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Middle Devonian","","393.47","382.31","36540"
"1173334","occ","","","151290","Pseudotrupetostroma cf. pellucida","species","278984","","Pseudotrupetostroma pellucida","species","278983","Pragian","","413.02","410.62","48276"
"1173335","occ","","","151290","Syringostromella zintchenkovi","species","279110","","Syringostromella zintchenkovi","species","279110","Pragian","","413.02","410.62","48276"
"1215469","occ","","","158156","Salairella sp.","genus","3430","","Salairella","genus","3430","Middle Frasnian","","379","375.2","51941"
"1255075","occ","","","79878","""Stromatopora"" bekkeri","genus","3442","species not entered","Stromatopora","genus","3442","Ludfordian","","425","422.7","54337"
"1255078","occ","","","79878","Stromatopora antiqua","genus","3442","species not entered","Stromatopora","genus","3442","Ludfordian","","425","422.7","54337"
"1273313","occ","","","169214","Stromatopora ex gr. concentrica","genus","3442","species not entered","Stromatopora","genus","3442","Emsian","","410.62","393.47","55262"
"1274551","occ","","","169307","Syringostromella ex gr. foliis","genus","3450","species not entered","Syringostromella","genus","3450","Pridoli","","422.7","419.62","55262"
"1274577","occ","","","169313","? Stromatopora ex gr. rzonsnizkii","genus","3442","species not entered","Stromatopora","genus","3442","Lochkovian","Emsian","419.62","393.47","55262"
"1357315","occ","","","184354","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Late Givetian","","383.4","382.31","61763"
"1359842","occ","","","184842","Stromatopora <sp. B>","genus","3442","","Stromatopora","genus","3442","Telychian","","438.6","432.9","16217"
"1359954","occ","","","157356","Stromatopora cf. carteri","genus","3442","species not entered","Stromatopora","genus","3442","Gleedonian","","429.6","426.7","16217"
"1359963","occ","","","157356","Stromatopora <sp. B>","genus","3442","","Stromatopora","genus","3442","Gleedonian","","429.6","426.7","16217"
"1359964","occ","","","157356","Stromatoporella crassa","species","351420","","Stromatopora prima","species","351421","Gleedonian","","429.6","426.7","16217"
"1359965","occ","","","157356","Stromatoporella chouinardensis","species","351422","","Stromatopora prima","species","351421","Gleedonian","","429.6","426.7","16217"
"1359976","occ","","","184851","Stromatopora <sp. B>","genus","3442","","Stromatopora","genus","3442","Telychian","","438.6","432.9","16217"
"1379371","occ","","","188780","? Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Ashgill","Wenlock","449.5","426.7","63386"
"1379723","occ","","","188825","? Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Wenlock","Ludlow","432.9","422.7","63386"
"1379973","occ","","","188876","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Ludlow","","426.7","422.7","63386"
"1415180","occ","","","195603","Stromatopora bekkeri","genus","3442","species not entered","Stromatopora","genus","3442","Paadla","","426.7","423","66581"
"1420505","occ","","","197085","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Early Givetian","","387.95","385.9","67154"
"1450808","occ","","","202422","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Julian","","237","233.6","9188"
"1469981","occ","","","205278","Stromaporidium sp.","genus","3521","","Stromaporidium","genus","3521","Norian","","227.3","205.7","70396"
"1481572","occ","","","206322","Stromatopora obrutschevi","genus","3442","species not entered","Stromatopora","genus","3442","Wenlock","","432.9","426.7","50379"
"1481618","occ","","","206325","Stromatopora obrutschevi","genus","3442","species not entered","Stromatopora","genus","3442","Wenlock","","432.9","426.7","50379"
"1481619","occ","","","206325","Stromatopora lenensis","genus","3442","species not entered","Stromatopora","genus","3442","Wenlock","","432.9","426.7","50379"
"1481620","occ","","","206325","Stromatopora sibirica","genus","3442","species not entered","Stromatopora","genus","3442","Wenlock","","432.9","426.7","50379"
"1482345","occ","","","206378","Stromatopora lenense","genus","3442","species not entered","Stromatopora","genus","3442","Wenlock","","432.9","426.7","70896"
"1482398","occ","","","206379","Stromatopora lenense","genus","3442","species not entered","Stromatopora","genus","3442","Wenlock","","432.9","426.7","70896"
"1482640","occ","","","206386","Stromatopora obroutschevi","genus","3442","species not entered","Stromatopora","genus","3442","Wenlock","","432.9","426.7","70896"
"1521371","occ","","","212695","Stromatopora huepschii","species","424976","","Stromatopora huepschii","species","424975","Middle Givetian","","385.9","383.4","73462"
"1567426","occ","","","221397","Pseudotrupetostroma sp.","genus","3425","","Pseudotrupetostroma","genus","3425","Early Givetian","Middle Givetian","387.95","383.4","77536"
"1567470","occ","","","221400","Pseudotrupetostroma sp.","genus","3425","","Pseudotrupetostroma","genus","3425","Early Givetian","Middle Givetian","387.95","383.4","77536"
"1607679","occ","","","227413","Stromatopora huepschii","species","424976","","Stromatopora huepschii","species","424975","Early Givetian","","387.95","385.9","82839"
"1608463","occ","","","227598","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","82840"
"1608475","occ","","","227599","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Givetian","","387.95","382.31","82840"
"1620921","occ","","","229252","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","83883"
"1620999","occ","","","229257","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","83883"
"1621054","occ","","","229258","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","83883"
"1621081","occ","","","229259","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","83883"
"1621817","occ","","","229419","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Middle Devonian","","393.47","382.31","81910"
"1626509","occ","","","230235","Stromatopora hupschii","species","468316","misspelling of, recombined as","Stromatopora huepschii","species","424975","Silurian","","443.1","419.62","83883"
"1626510","occ","","","230235","Stromatopora sp.","genus","3442","","Stromatopora","genus","3442","Silurian","","443.1","419.62","83883"
"1656342","occ","","","235141","Stromatoporida <lamellaires>","order","108080","","Stromatoporida","order","108080","Early Givetian","","387.95","385.9","88579"
"1656343","occ","","","235141","Stromatoporida <massifs>","order","108080","","Stromatoporida","order","108080","Early Givetian","","387.95","385.9","88579"
"1656349","occ","","","235142","Stromatoporida <lamellaires>","order","108080","","Stromatoporida","order","108080","Early Givetian","","387.95","385.9","88579"
"1656350","occ","","","235142","Stromatoporida <massifs>","order","108080","","Stromatoporida","order","108080","Early Givetian","","387.95","385.9","88579"
"1656355","occ","","","235143","Stromatoporida <massifs>","order","108080","","Stromatoporida","order","108080","Givetian","","387.95","382.31","88579"
