"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC0"
"License URL","https://creativecommons.org/publicdomain/zero/1.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Stromatoporellida"
"Access Time","Fri 2026-01-02 02:57:12 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Stromatoporellida"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.0182"
"Records Found","732"
"Records Returned","732"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"589211","occ","","","62169","Stromatoporella aff. pertabulata","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","17955"
"589212","occ","","","62169","Trupetostroma cf. regulamellatum","genus","3454","species not entered","Trupetostroma","genus","3454","Eifelian","","393.47","387.95","17955"
"589217","occ","","","62171","Stromatoporella aff. pertabulata","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","17955"
"589218","occ","","","62171","Stictostroma sp.","genus","3438","","Stictostroma","genus","3438","Eifelian","","393.47","387.95","17955"
"589220","occ","","","62171","Trupetostroma cf. regulamellatum","genus","3454","species not entered","Trupetostroma","genus","3454","Eifelian","","393.47","387.95","17955"
"589230","occ","","","62172","Trupetostroma cf. regulamellatum","genus","3454","species not entered","Trupetostroma","genus","3454","Eifelian","","393.47","387.95","17955"
"589233","occ","","","60423","Hermatostroma porosum","genus","3388","species not entered","Hermatostroma","genus","3388","Eifelian","","393.47","387.95","17955"
"589238","occ","","","62173","Clathrocoilona (Clathrocoilona) lemnisca","subgenus","424904","species not entered","Clathrocoilona (Clathrocoilona)","subgenus","424904","Early Givetian","","387.95","385.9","17955"
"589239","occ","","","62173","Hermatostroma porosum","genus","3388","species not entered","Hermatostroma","genus","3388","Early Givetian","","387.95","385.9","17955"
"589240","occ","","","62173","Trupetostroma cf. regulamellatum","genus","3454","species not entered","Trupetostroma","genus","3454","Early Givetian","","387.95","385.9","17955"
"596940","occ","","","63277","Amnestostroma sp.","genus","3345","species not entered","Hermatostromella","genus","3389","Lochkovian","Pragian","419.62","410.62","18200"
"617903","occ","","","66472","Clathrocoilona spissa","species","424907","recombined as","Clathrocoilona (Clathrocoilona) spissa","species","424906","Givetian","","387.95","382.31","18987"
"621684","occ","","","66955","Simplexodictyon vermiforme","genus","3434","species not entered","Simplexodictyon","genus","3434","Eifelian","","393.47","387.95","19072"
"621685","occ","","","66955","Stromatoporella perannulata","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","19072"
"621686","occ","","","66955","Clathrocoilona sp.","genus","3357","","Clathrocoilona","genus","3357","Eifelian","","393.47","387.95","19072"
"663544","occ","","","71457","Stromatoporella lemnisca","genus","3443","species not entered","Stromatoporella","genus","3443","Givetian","","387.95","382.31","24147"
"663545","occ","","","71457","Hermatostroma sp.","genus","3388","","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"663546","occ","","","71457","? Trupetostroma cf. micropertusum","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","24147"
"663547","occ","","","71457","Clathrocoilona obliterata","species","463852","","Clathrocoilona obliterata","species","424903","Givetian","","387.95","382.31","24147"
"663549","occ","","","71457","Stromatoporella cf. decora","genus","3443","species not entered","Stromatoporella","genus","3443","Givetian","","387.95","382.31","24147"
"663554","occ","","","71457","Clathrocoilona spissa","species","424907","recombined as","Clathrocoilona (Clathrocoilona) spissa","species","424906","Givetian","","387.95","382.31","24147"
"663556","occ","","","71458","? Trupetostroma cf. micropertusum","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","24147"
"663560","occ","","","71458","Clathrocoilona spissa","species","424907","recombined as","Clathrocoilona (Clathrocoilona) spissa","species","424906","Givetian","","387.95","382.31","24147"
"663561","occ","","","71458","? Clathrocoilona cf. crassitexta","species","424911","","Clathrocoilona crassitexta","species","424908","Givetian","","387.95","382.31","24147"
"663563","occ","","","71458","Stromatoporella curiosa","genus","3443","species not entered","Stromatoporella","genus","3443","Givetian","","387.95","382.31","24147"
"663564","occ","","","71458","Stromatoporella laminata","genus","3443","species not entered","Stromatoporella","genus","3443","Givetian","","387.95","382.31","24147"
"663566","occ","","","71459","? Trupetostroma cf. micropertusum","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","24147"
"663567","occ","","","71459","Clathrocoilona obliterata","species","463852","","Clathrocoilona obliterata","species","424903","Givetian","","387.95","382.31","24147"
"663570","occ","","","71459","Clathrocoilona spissa","species","424907","recombined as","Clathrocoilona (Clathrocoilona) spissa","species","424906","Givetian","","387.95","382.31","24147"
"663573","occ","","","71459","Dendrostroma cf. oculatum","genus","3369","species not entered","Dendrostroma","genus","3369","Givetian","","387.95","382.31","24147"
"663576","occ","","","71461","Stromatoporella cf. decora","genus","3443","species not entered","Stromatoporella","genus","3443","Givetian","","387.95","382.31","24147"
"663580","occ","","","71461","Clathrocoilona spissa","species","424907","recombined as","Clathrocoilona (Clathrocoilona) spissa","species","424906","Givetian","","387.95","382.31","24147"
"663582","occ","","","71461","Stromatoporella curiosa","genus","3443","species not entered","Stromatoporella","genus","3443","Givetian","","387.95","382.31","24147"
"663583","occ","","","71461","Stromatoporella laminata","genus","3443","species not entered","Stromatoporella","genus","3443","Givetian","","387.95","382.31","24147"
"663584","occ","","","71461","Dendrostroma cf. oculatum","genus","3369","species not entered","Dendrostroma","genus","3369","Givetian","","387.95","382.31","24147"
"663585","occ","","","71461","Hermatostroma parksi","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"663587","occ","","","71461","? Hermatostroma cf. cimacense","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"663589","occ","","","71462","Dendrostroma cf. oculatum","genus","3369","species not entered","Dendrostroma","genus","3369","Givetian","","387.95","382.31","24147"
"663591","occ","","","71462","? Hermatostroma cf. cimacense","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"663593","occ","","","71462","Hermatostroma maillieuxi","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"663594","occ","","","71462","Hermatostroma sp.","genus","3388","","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"663599","occ","","","71462","Hermatostroma crassum","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"663600","occ","","","71462","Synthetostroma cf. actinostromoides","species","424977","","Synthetostroma actinostromoides","species","424977","Givetian","","387.95","382.31","24147"
"663603","occ","","","71463","? Hermatostroma cf. cimacense","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"663606","occ","","","71464","Clathrocoilona spissa","species","424907","recombined as","Clathrocoilona (Clathrocoilona) spissa","species","424906","Givetian","","387.95","382.31","24147"
"663608","occ","","","71464","Hermatostroma parksi","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"663610","occ","","","71464","Hermatostroma cf. cimacense","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"663613","occ","","","71464","Hermatostroma crassum","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"663615","occ","","","71464","Pseudostromatoporella sp.","genus","3423","species not entered","Stromatoporella","genus","3443","Givetian","","387.95","382.31","24147"
"663618","occ","","","71464","? Trupetostroma cf. bassleri","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","24147"
"663621","occ","","","71465","Hermatostroma cf. pustulosum","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"663622","occ","","","71466","? Trupetostroma cf. bassleri","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","24147"
"663630","occ","","","71469","Clathrocoilona spissa","species","424907","recombined as","Clathrocoilona (Clathrocoilona) spissa","species","424906","Givetian","","387.95","382.31","24147"
"663631","occ","","","71469","Stromatoporella laminata","genus","3443","species not entered","Stromatoporella","genus","3443","Givetian","","387.95","382.31","24147"
"663633","occ","","","71469","Hermatostroma cf. cimacense","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"663634","occ","","","71469","Synthetostroma cf. actinostromoides","species","424977","","Synthetostroma actinostromoides","species","424977","Givetian","","387.95","382.31","24147"
"663635","occ","","","71469","Hermatostroma cf. pustulosum","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","24147"
"690047","occ","","","74162","Syringodictyon sp.","genus","3448","","Syringodictyon","genus","3448","Lochkovian","Pragian","419.62","410.62","24891"
"693624","occ","","","74632","Clathrocoilona spissa","species","424907","recombined as","Clathrocoilona (Clathrocoilona) spissa","species","424906","Givetian","","387.95","382.31","25106"
"693625","occ","","","74632","Clathrocoilona subclathrata","genus","3357","species not entered","Clathrocoilona","genus","3357","Givetian","","387.95","382.31","25106"
"693626","occ","","","74632","Hermatostroma perseptatum","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","25106"
"693627","occ","","","74632","Hermatostroma poorsum","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","25106"
"693631","occ","","","74632","Trupetostroma lacratum","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","25106"
"698397","occ","","","75031","Hermatostroma perseptatum","genus","3388","species not entered","Hermatostroma","genus","3388","Frasnian","","382.31","372.15","25300"
"698401","occ","","","75031","Stictostroma uralense","genus","3438","species not entered","Stictostroma","genus","3438","Frasnian","","382.31","372.15","25300"
"698416","occ","","","75031","Stictostroma sp.","genus","3438","","Stictostroma","genus","3438","Frasnian","","382.31","372.15","25300"
"698418","occ","","","75031","Hermatostroma afghanense","species","135389","","Hermatostroma afghanense","species","135389","Frasnian","","382.31","372.15","25300"
"699316","occ","","","75083","Stictostroma saginatum","species","424913","","Stictostroma saginatum","species","424912","Frasnian","","382.31","372.15","25300"
"699323","occ","","","75083","Clathrocoilona spissa","species","424907","recombined as","Clathrocoilona (Clathrocoilona) spissa","species","424906","Frasnian","","382.31","372.15","25300"
"699325","occ","","","75083","Hermatostroma schlueteri","genus","3388","species not entered","Hermatostroma","genus","3388","Frasnian","","382.31","372.15","25300"
"699366","occ","","","75084","Simplexodictyon cf. artyschtense","genus","3434","species not entered","Simplexodictyon","genus","3434","Pragian","","413.02","410.62","25347"
"699461","occ","","","75095","Pseudostromatoporella sp.","genus","3423","species not entered","Stromatoporella","genus","3443","Emsian","","410.62","393.47","25300"
"699462","occ","","","75095","Pseudostictostroma sp.","genus","138970","species not entered","Stromatoporella","genus","3443","Emsian","","410.62","393.47","25300"
"699463","occ","","","75095","Clathrocoilona sp.","genus","3357","","Clathrocoilona","genus","3357","Emsian","","410.62","393.47","25300"
"716916","occ","","","76963","Clathrocoilona sp.","genus","3357","","Clathrocoilona","genus","3357","Emsian","","410.62","393.47","26031"
"717936","occ","","","77075","Idiostroma sp.","genus","3391","","Idiostroma","genus","3391","Givetian","","387.95","382.31","26037"
"720754","occ","","","77351","Trupetostroma cf. bassleri","genus","3454","species not entered","Trupetostroma","genus","3454","Late Frasnian","","375.2","372.15","26175"
"725373","occ","","","77917","Hermatostroma dahekouense","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","Frasnian","387.95","372.15","26299"
"730401","occ","","","78474","Stromatoporella aff. eriensis","genus","3443","species not entered","Stromatoporella","genus","3443","Late Emsian","","399.5","393.47","26392"
"731579","occ","","","78493","Stromatoporella sp.","genus","3443","","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","26393"
"731582","occ","","","78493","Stromatoporella aff. granulata","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","26393"
"731590","occ","","","78493","Stromatoporella sp.","genus","3443","","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","26393"
"731604","occ","","","78569","Stromatoporella granulata","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","26415"
"731606","occ","","","78569","Stromatoporella obliterata","species","424903","recombined as","Clathrocoilona obliterata","species","424903","Eifelian","","393.47","387.95","26415"
"731607","occ","","","78569","Stromatoporella socialis","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","26415"
"731608","occ","","","78569","Stromatoporella solitaria","species","440594","","Stromatoporella solitaria","species","440594","Eifelian","","393.47","387.95","26415"
"731792","occ","","","78575","Stictostroma saginatum","species","424913","","Stictostroma saginatum","species","424912","Late Frasnian","","375.2","372.15","26421"
"731793","occ","","","78575","? Stictostroma sp.","genus","3438","","Stictostroma","genus","3438","Late Frasnian","","375.2","372.15","26421"
"731794","occ","","","78575","Clathrocoilona spissa","species","424907","recombined as","Clathrocoilona (Clathrocoilona) spissa","species","424906","Late Frasnian","","375.2","372.15","26421"
"731795","occ","","","78575","Clathrocoilona cf. inconstans","genus","3357","species not entered","Clathrocoilona","genus","3357","Late Frasnian","","375.2","372.15","26421"
"731796","occ","","","78575","Clathrocoilona sp.","genus","3357","","Clathrocoilona","genus","3357","Late Frasnian","","375.2","372.15","26421"
"735602","occ","","","78972","Simplexodictyon podolicum","genus","3434","species not entered","Simplexodictyon","genus","3434","Ludfordian","","425","422.7","26528"
"735609","occ","","","78972","Hermatostroma mincucharica","genus","3388","species not entered","Hermatostroma","genus","3388","Ludfordian","","425","422.7","26528"
"735617","occ","","","78973","Simplexodictyon sangardanica","genus","3434","species not entered","Simplexodictyon","genus","3434","Lochkovian","Pragian","419.62","410.62","26528"
"735626","occ","","","78973","Hermatostroma magnifica","genus","3388","species not entered","Hermatostroma","genus","3388","Lochkovian","Pragian","419.62","410.62","26528"
"735627","occ","","","78973","Hermatostroma egregium","genus","3388","species not entered","Hermatostroma","genus","3388","Lochkovian","Pragian","419.62","410.62","26528"
"735628","occ","","","78973","Hermatostroma schirdagica","genus","3388","species not entered","Hermatostroma","genus","3388","Lochkovian","Pragian","419.62","410.62","26528"
"735629","occ","","","78973","Hermatostroma dzausense","genus","3388","species not entered","Hermatostroma","genus","3388","Lochkovian","Pragian","419.62","410.62","26528"
"735630","occ","","","78973","Hermatostroma astroites","genus","3388","species not entered","Hermatostroma","genus","3388","Lochkovian","Pragian","419.62","410.62","26528"
"735631","occ","","","78973","Trupetostroma globosum","genus","3454","species not entered","Trupetostroma","genus","3454","Lochkovian","Pragian","419.62","410.62","26528"
"735632","occ","","","78973","Idiostroma sp.","genus","3391","","Idiostroma","genus","3391","Lochkovian","Pragian","419.62","410.62","26528"
"735774","occ","","","78985","Simplexodictyon grandiosus","genus","3434","species not entered","Simplexodictyon","genus","3434","Eifelian","","393.47","387.95","26528"
"735783","occ","","","78985","Flexiostroma aff. crispum","genus","3380","species not entered","Trupetostroma","genus","3454","Eifelian","","393.47","387.95","26528"
"735784","occ","","","78985","Stromatoporella loutouguini","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","26528"
"735785","occ","","","78985","Synthetostroma aff. sokolovi","genus","3447","species not entered","Synthetostroma","genus","3446","Eifelian","","393.47","387.95","26528"
"735891","occ","","","79018","Clathrocoilona ferepila n. sp.","species","118293","","Clathrocoilona ferepila","species","118293","Lochkovian","","419.62","413.02","26539"
"735892","occ","","","79018","Synthetostroma obesum","genus","3447","species not entered","Synthetostroma","genus","3446","Lochkovian","","419.62","413.02","26539"
"735894","occ","","","79018","Hermatostromella khalfinae n. sp.","species","118294","","Hermatostromella khalfinae","species","118294","Lochkovian","","419.62","413.02","26539"
"735895","occ","","","79018","Hermatostromella vojachica n. sp.","species","118295","","Hermatostromella vojachica","species","118295","Lochkovian","","419.62","413.02","26539"
"737163","occ","","","79167","Simplexodictyon validum","genus","3434","species not entered","Simplexodictyon","genus","3434","Telychian","","438.6","432.9","26573"
"740620","occ","","","79636","Stromatoporella granulata","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","26757"
"740672","occ","","","79640","Simplexodictyon simplex","genus","3434","species not entered","Simplexodictyon","genus","3434","Wenlock","","432.9","426.7","26709"
"740673","occ","","","79640","Simplexodictyon podolicum","genus","3434","species not entered","Simplexodictyon","genus","3434","Wenlock","","432.9","426.7","26709"
"740725","occ","","","79642","Simplexodictyon convictum","genus","3434","species not entered","Simplexodictyon","genus","3434","Ludlow","","426.7","422.7","26709"
"740729","occ","","","79642","Simplexodictyon kyssuniense","genus","3434","species not entered","Simplexodictyon","genus","3434","Ludlow","","426.7","422.7","26709"
"741668","occ","","","79716","Stromatoporella javorskyi","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","26777"
"741669","occ","","","79716","Stromatoporella ex gr. artyschtensis","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","26777"
"741688","occ","","","79719","Hermatostroma benthii","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","26709"
"741689","occ","","","79719","Flexiostroma buguchiense","species","119813","","Flexiostroma buguchiense","species","119813","Givetian","","387.95","382.31","26709"
"741691","occ","","","79720","Stromatoporella indigena n. sp.","species","119795","","Stromatoporella indigena","species","119795","Givetian","","387.95","382.31","26709"
"741692","occ","","","79720","Hermatostroma mamelonse","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","26709"
"741693","occ","","","79720","Hermatostroma astrorhizoides","species","119798","","Hermatostroma astrorhizoides","species","119798","Givetian","","387.95","382.31","26709"
"741694","occ","","","79720","Idiostroma cumulus","genus","3391","species not entered","Idiostroma","genus","3391","Givetian","","387.95","382.31","26709"
"741695","occ","","","79720","Flexiostroma buguchiense","species","119813","","Flexiostroma buguchiense","species","119813","Givetian","","387.95","382.31","26709"
"741696","occ","","","79720","Styloporella agreste n. sp.","species","119796","","Styloporella agreste","species","119796","Givetian","","387.95","382.31","26709"
"741705","occ","","","79721","Hermatostroma astrorhizoides n. sp.","species","119798","","Hermatostroma astrorhizoides","species","119798","Givetian","","387.95","382.31","26709"
"741709","occ","","","79722","Idiostroma cumulus","genus","3391","species not entered","Idiostroma","genus","3391","Givetian","Frasnian","387.95","372.15","26709"
"741710","occ","","","79722","Styloporella agreste","species","119796","","Styloporella agreste","species","119796","Givetian","Frasnian","387.95","372.15","26709"
"741715","occ","","","79723","Idiostroma cumulus","genus","3391","species not entered","Idiostroma","genus","3391","Givetian","","387.95","382.31","26709"
"741716","occ","","","79723","Flexiostroma buguchiense n. sp.","species","119813","","Flexiostroma buguchiense","species","119813","Givetian","","387.95","382.31","26709"
"741773","occ","","","79732","Hermatostroma astrorhizoides","species","119798","","Hermatostroma astrorhizoides","species","119798","Givetian","Frasnian","387.95","372.15","26709"
"741774","occ","","","79732","Flexiostroma buguchiense","species","119813","","Flexiostroma buguchiense","species","119813","Givetian","Frasnian","387.95","372.15","26709"
"741775","occ","","","79732","Styloporella agreste","species","119796","","Styloporella agreste","species","119796","Givetian","Frasnian","387.95","372.15","26709"
"743386","occ","","","79810","Diplostroma yavorskyi","genus","3373","species not entered","Simplexodictyon","genus","3434","Ludfordian","","425","422.7","21265"
"744660","occ","","","79878","Simplexodictyon podolicum","genus","3434","species not entered","Simplexodictyon","genus","3434","Ludfordian","","425","422.7","26841"
"750494","occ","","","80272","Trupetostroma exquisitum","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","26992"
"750495","occ","","","80272","Trupetostroma raricystosum","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","26992"
"750496","occ","","","80272","Trupetostroma thomasi","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","26992"
"750497","occ","","","80272","Clathrocoilona restricta","genus","3357","species not entered","Clathrocoilona","genus","3357","Givetian","","387.95","382.31","26992"
"750498","occ","","","80272","Clathrocoilona subclathrata","genus","3357","species not entered","Clathrocoilona","genus","3357","Givetian","","387.95","382.31","26992"
"750505","occ","","","80272","Synthetostroma actinostomoides","genus","3446","species not entered","Synthetostroma","genus","3446","Givetian","","387.95","382.31","26992"
"750508","occ","","","80272","Hermatostroma plautum","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","26992"
"750509","occ","","","80272","Hermatostroma sp.","genus","3388","","Hermatostroma","genus","3388","Givetian","","387.95","382.31","26992"
"750566","occ","","","80293","Hermatostroma pustulosum","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","27000"
"750575","occ","","","80294","Stromatoporella sp.","genus","3443","","Stromatoporella","genus","3443","Givetian","","387.95","382.31","27000"
"751145","occ","","","80369","Hermatostroma pustulosum","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","27000"
"751155","occ","","","80373","Stromatoporella sp.","genus","3443","","Stromatoporella","genus","3443","Givetian","","387.95","382.31","27000"
"751156","occ","","","80373","Idiostroma sp.","genus","3391","","Idiostroma","genus","3391","Givetian","","387.95","382.31","27000"
"752610","occ","","","80581","Stromatoporella sp.","genus","3443","","Stromatoporella","genus","3443","Emsian","Eifelian","410.62","387.95","27059"
"752620","occ","","","80583","Stromatoporella selwyni","genus","3443","species not entered","Stromatoporella","genus","3443","Emsian","","410.62","393.47","27059"
"752623","occ","","","80583","Stromatoporella eriense","genus","3443","species not entered","Stromatoporella","genus","3443","Emsian","","410.62","393.47","27059"
"752625","occ","","","80583","Stromatoporella sp.","genus","3443","","Stromatoporella","genus","3443","Emsian","","410.62","393.47","27059"
"752637","occ","","","80584","Trupetostroma ? sp.","genus","3454","","Trupetostroma","genus","3454","Givetian","","387.95","382.31","27059"
"752650","occ","","","80582","Stromatoporella cf. selwyni","genus","3443","species not entered","Stromatoporella","genus","3443","Emsian","","410.62","393.47","27059"
"752651","occ","","","80586","Stromatoporella eriense","genus","3443","species not entered","Stromatoporella","genus","3443","Emsian","","410.62","393.47","27059"
"752654","occ","","","80586","Stromatoporella selwyni","genus","3443","species not entered","Stromatoporella","genus","3443","Emsian","","410.62","393.47","27059"
"752660","occ","","","80587","Clathrocoilona sp.","genus","3357","","Clathrocoilona","genus","3357","Emsian","","410.62","393.47","27059"
"752663","occ","","","80588","Stromatoporella eriense","genus","3443","species not entered","Stromatoporella","genus","3443","Emsian","","410.62","393.47","27059"
"752664","occ","","","80588","Stromatoporella sp.","genus","3443","","Stromatoporella","genus","3443","Emsian","","410.62","393.47","27059"
"752712","occ","","","80581","Stromatoporella cf. selwyni","genus","3443","species not entered","Stromatoporella","genus","3443","Emsian","Eifelian","410.62","387.95","27059"
"752713","occ","","","80581","Stromatoporella eriense","genus","3443","species not entered","Stromatoporella","genus","3443","Emsian","Eifelian","410.62","387.95","27059"
"752741","occ","","","80598","Stromatoporella cf. selwyni","genus","3443","species not entered","Stromatoporella","genus","3443","Emsian","Eifelian","410.62","387.95","27059"
"753014","occ","","","80627","Stromatoporella cf. selwyni","genus","3443","species not entered","Stromatoporella","genus","3443","Emsian","Eifelian","410.62","387.95","27059"
"753030","occ","","","80629","Stromatoporella selwyni","genus","3443","species not entered","Stromatoporella","genus","3443","Emsian","","410.62","393.47","27059"
"753045","occ","","","80632","Stromatoporella sp.","genus","3443","","Stromatoporella","genus","3443","Emsian","","410.62","393.47","27059"
"753051","occ","","","80633","Idiostroma sp.","genus","3391","","Idiostroma","genus","3391","Givetian","","387.95","382.31","27059"
"753058","occ","","","80634","Idiostroma sp.","genus","3391","","Idiostroma","genus","3391","Givetian","","387.95","382.31","27059"
"753064","occ","","","80635","Hermatostroma pustulosum","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","27059"
"753080","occ","","","80639","Stromatoporella selwyni","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","27059"
"753087","occ","","","80640","Stromatoporella eriense","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","27059"
"753089","occ","","","80640","Stromatoporella selwyni","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","27059"
"753090","occ","","","80640","Stromatoporella sp.","genus","3443","","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","27059"
"753099","occ","","","80641","Stromatoporella cf. granulata","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","27059"
"753106","occ","","","80642","Stromatoporella cf. granulata","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","27059"
"753119","occ","","","80645","Stromatoporella cf. granulata","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","27059"
"753120","occ","","","80645","Stromatoporella sp.","genus","3443","","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","27059"
"753128","occ","","","80647","Stromatoporella eriense","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","27059"
"753129","occ","","","80647","Stromatoporella cf. granulata","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","27059"
"753135","occ","","","80648","Stromatoporella eriense","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","27059"
"753136","occ","","","80648","Stromatoporella cf. granulata","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","27059"
"753137","occ","","","80648","Stromatoporella selwyni","genus","3443","species not entered","Stromatoporella","genus","3443","Eifelian","","393.47","387.95","27059"
"763232","occ","","","81594","Trupetostroma warreni","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","27518"
"763233","occ","","","81594","Trupetostroma ernodes n. sp.","species","125818","","Trupetostroma ernodes","species","125818","Givetian","","387.95","382.31","27518"
"763234","occ","","","81594","Trupetostroma cervimontanum","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","27518"
"763235","occ","","","81594","Trupetostroma keratodendroides n. sp.","species","125817","","Trupetostroma keratodendroides","species","125817","Givetian","","387.95","382.31","27518"
"763236","occ","","","81594","Trupetostroma pseudopingue","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","27518"
"763237","occ","","","81594","Trupetostroma mclearni","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","27518"
"763243","occ","","","81595","Trupetostroma cervimontanum","genus","3454","species not entered","Trupetostroma","genus","3454","Frasnian","","382.31","372.15","27518"
"763244","occ","","","81595","Trupetostroma keratodendroides","species","125817","","Trupetostroma keratodendroides","species","125817","Frasnian","","382.31","372.15","27518"
"763245","occ","","","81595","Trupetostroma pseudopingue","genus","3454","species not entered","Trupetostroma","genus","3454","Frasnian","","382.31","372.15","27518"
"763246","occ","","","81595","Trupetostroma cf. tenue","species","132040","","Trupetostroma tenue","species","132040","Frasnian","","382.31","372.15","27518"
"763247","occ","","","81595","Trupetostroma mclearni","genus","3454","species not entered","Trupetostroma","genus","3454","Frasnian","","382.31","372.15","27518"
"763430","occ","","","81607","Clathrocoilona sp.","genus","3357","","Clathrocoilona","genus","3357","Givetian","","387.95","382.31","27541"
"768267","occ","","","82071","Trupetostroma warreni","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","27675"
"768272","occ","","","82072","Stictostroma sp.","genus","3438","","Stictostroma","genus","3438","Givetian","","387.95","382.31","27675"
"768273","occ","","","82072","Trupetostroma warreni","genus","3454","species not entered","Trupetostroma","genus","3454","Givetian","","387.95","382.31","27675"
"768277","occ","","","82071","Hermatostroma cf. maillieuxi","genus","3388","species not entered","Hermatostroma","genus","3388","Givetian","","387.95","382.31","27675"
