min_ma,max_ma,r_number,name,country,formation,system,series,intervall,time_slice,reliabilit,subsurface,type,thickness,m_thick,width,m_width,extension,m_ext,ext_belt
419.2,423,3706,"Podolia, Demshin",Ukraine,Trubchin,Silurian,Pridoli,Pridoli,8,2,0,1,2,,,,,,
13.8,16,4366,"Zakupne, Demkivtsi, Lysohirka (Medobory Hills)",Ukraine,Ternopil Beds,Neogene,Miocene,upper Badenian,31,3,0,,1,,1,,,,
208.5,228,45,"Kotel, Luda-Kamcia",Bulgaria,Kotel,Triassic,Upper Triassic,Norian,18,2,0,,,,,,,,
227,242,81,Karaburun,Turkey,Laleköy,Triassic,Middle Triassic,Ladinian/Carnian,17,2,0,2,3,,,,4,,15
283.5,290.1,296,Nordkapp Basin III,Norway,,Permian,Cisuralian,Artinskian,15,2,1,2,3,,,,4,,110
242,247.2,3549,"Sicakbük reef bouldes, Karaburun",Turkey,Gerence,Triassic,Middle Triassic,Anisian,17,2,0,2,1,,,,,,
208.5,228,3550,"Tahta Iskele, Karaburun",Turkey,Güvercinlik,Triassic,Upper Triassic,Norian,18,2,0,1,,,,,2,150,
33.9,38,726,Sinanköy,Turkey,,Paleogene,Eocene,Upper Eocene,29,2,0,1,3,,,,4,,50
423,427.4,3698,"Demshin area, Sokil and Dzvenygorod Suites",Ukraine,Sokil,Silurian,Ludlow,middle Ludlovian,7,3,0,,,,,,,,
13.8,16,963,W-Ukraine,Ukraine,,Neogene,Miocene,Badenian,31,2,0,2,2,,,,2,,150
433.4,443.4,1116,Peribaltic Depresion,Belarus,,Silurian,,Llandovery,6,1,1,4,3,,,,4,,300
410.8,419.2,1117,Peribaltic depression,Belarus,,Devonian,Lower Devonian,Lochkovian,8,1,0,4,2,,,,4,,300
423,433.4,2324,Peribaltic Depresion,Belarus,,Silurian,,Wenlock/Ludlow,7,1,1,4,2,,,,4,,300
242,247.2,2982,Northeas,Bulgaria,,Triassic,Middle Triassic,late Anisian,17,3,0,1,1,,1,,1,,
13.8,16,960,NW-Moldavia,Moldova,,Neogene,Miocene,Badenian,31,2,0,2,2,,,,3,,150
11.6,12.7,3575,"Ripiceni, Prut Valley, Moldavia",Romania,,Neogene,Miocene,Sarmatian,31,3,0,3,1,,1,,1,,
7.3,9,2266,"Brynzeny-Gordineshty, Moldavia",Moldova,,Neogene,Miocene,upper Tortonian,32,3,0,2,2,60,,,3,,90
56,59.2,2447,"Bir Abu Munqar, Sand Sea",Egypt,Dakhla,Paleogene,Paleocene,Upper Paleocene,27,2,0,1,1,,,,2,,
201.3,228,3609,Kasal,Turkey,,Triassic,Upper Triassic,Norian-Rhaetian,18,2,0,2,1,,,,,,
268.8,283.5,299,Nordkapp Basin VI,Norway,,Permian,Cisuralian,Kungurian/Kazanian,15,2,1,2,3,,,,3,,125
33.9,38,727,Pinarhisar,Turkey,,Paleogene,Eocene,Upper Eocene,29,2,0,1,3,,,,4,,50
47.8,59.2,1115,El-Qûss Abu Said,Egypt,Esna,Paleogene,Paleocene,Thanetian-Ypresian,27,2,0,1,1,,,,1,,
11.8,12.5,2270,Letitshev,Ukraine,,Neogene,Miocene,middle Sarmatian,31,3,0,2,2,,,,3,,400
387.7,393.3,1120,Turov,Belarus,,Devonian,Middle Devonian,Eifelian,9,1,0,4,1,,,,1,,300
358.9,372.2,1124,Pripyat Depression III,Belarus,,Devonian,Upper Devonian,Famennian,11,1,0,4,1,,,,1,,300
13.8,16,961,"Ungeny, Moldavia",Moldova,,Neogene,Miocene,Badenian,31,2,0,2,2,,,,3,,150
358.9,372.2,1123,"Ozerchin, Pripyat Depression",Belarus,,Devonian,Upper Devonian,lower Famennian,10,3,1,3,,,,,,,300
0,0.1,3942,"Plimiri, Rhodes Island",Greece,Lindos Acropolis,Quarternary,Pleistocene,upper Pleistocene,33,3,0,2,1,,2,,3,450,
56,59.2,1741,Farafra Oasis,Egypt,,Paleogene,Paleocene,upper Thanetian,27,3,0,2,1,5,,,1,,2
372.2,382.7,1122,Pripyat Depression,Belarus,,Devonian,Upper Devonian,Frasnian,10,1,0,1,,,,,,,300
11.8,12.5,2271,"Lazo, Moldavia",Moldova,,Neogene,Miocene,middle Sarmatian,31,3,0,2,2,,,,3,,400
157.3,163.5,3292,"Topalu, Dobrogea",Romania,,Jurassic,Upper Jurassic,upper Oxfordian,21,3,0,1,2,,1,,2,,
152.1,157.3,3293,"Topalu 2, Dobrogea",Romania,,Jurassic,Upper Jurassic,lower Kimmeridgian,21,3,0,1,2,,1,,2,,
157.3,163.5,1703,"Cekirgeaua Valley (Topalu), Dobrogea",Romania,,Jurassic,Upper Jurassic,Oxfordian,21,2,0,3,2,,,,2,,2
2.6,3.6,2728,"Vagia, Rhodes",Greece,Kolymbia,Neogene,Pliocene,Upper Pliocene,32,3,0,2,1,,,,2,50,
11.8,12.5,2268,"Kagul, Moldavia",Moldova,,Neogene,Miocene,middle Sarmatian,31,3,0,2,2,,,,3,,400
157.3,163.5,1702,"Cheia Valley, Dobrogea",Romania,,Jurassic,Upper Jurassic,Oxfordian,21,2,0,3,2,,,,2,,20
41.3,47.8,3350,Catalca-Karacakoy,Turkey,,Paleogene,Eocene,Lutetian,28,2,0,2,,,2,,2,,
145,163.5,2483,Badila,Romania,,Jurassic,Upper Jurassic,Upper Jurassic,21,1,0,1,,,,,,,
166.1,168.3,460,Dobrogea II,Romania,Tichibesti,Jurassic,Middle Jurassic,Bathonian,20,1,0,1,2,,,,3,,20
157.3,157.3,219,"Sitorman, Dobrogea",Romania,,Jurassic,Upper Jurassic,Oxfordian/Kimmeridgian,21,2,0,1,2,,,,2,,30
13.8,16,962,"Komrat, Moldavia",Moldova,,Neogene,Miocene,Badenian,31,2,1,2,1,,,,2,,150
157.3,163.5,1701,"Piatra, Dobrogea",Romania,,Jurassic,Upper Jurassic,Oxfordian,21,2,0,1,1,,,,1,,20
11.8,12.5,2269,"Kunicha-Kamenka, Moldavia",Moldova,,Neogene,Miocene,middle Sarmatian,31,3,0,2,2,,,,3,,400
11.8,12.5,2267,"Petrikan, Moldavia",Moldova,,Neogene,Miocene,middle Sarmatian,31,3,0,2,2,,,,3,,400
242,247.2,4291,"Mahmudia Quarry, Caeracul Mare Hill, sample 114",Romania,"Caerace, Tubiphytes-Limestone Member",Triassic,Middle Triassic,middle Anisian,17,3,0,1,,,,,,,
541,635,1111,Bobruysk,Belarus,,Ediacaran,Ediacaran,Vendian,0,2,0,4,2,,,,2,,100
387.7,393.3,1119,Bobruysk,Belarus,,Devonian,Middle Devonian,Eifelian,9,1,0,4,1,,,,1,,300
298.9,303.7,3044,"Well 7128/6-1, Finnmark Platfrom, of",Norway,,Carboniferous,Pennsylvanian,Gzhelian,14,3,1,2,3,115,,,,,
295,298.9,3052,"Well 7128/6-1, Finnmark Platfrom, off Norway",Norway,,Permian,Cisuralian,Asselian,14,2,1,2,2,60,,,,,
290.1,295,3053,"Well 7128/6-1, Finnmark Platfrom, off Norway",Norway,,Permian,Cisuralian,early Sakmarian,15,3,1,4,1,1,,,,,
427.4,433.4,1893,Dolayba,Turkey,,Silurian,Wenlock,Wenlock,7,2,0,1,,,,,,,
295,298.9,295,Nordkapp Basin II,Norway,,Permian,Cisuralian,Asselian,14,2,1,3,2,,,,3,,200
23,28.1,2314,Denizli Molasse Basin,Turkey,Tokca,Paleogene,Oligocene,Chattian,30,2,0,2,1,10,,,1,10,
295,298.9,2164,"Finnmark Platform, Barents Sea",Norway,,Permian,Cisuralian,Asselian,14,2,1,2,3,160,,,3,,
283.5,290.1,2165,"Finnmark Platform, Barents Sea",Norway,,Permian,Cisuralian,Artinskian,15,2,1,2,3,160,,,3,,
13.8,20.4,682,"Ikisce, W-Taurus",Turkey,,Neogene,Miocene,Burdigalian/Langhian,31,2,0,1,1,,,,2,,
541,635,1107,Orsha Depression S.W.,Belarus,,Ediacaran,Ediacaran,Vendian,0,2,0,4,2,,,,3,,100
208.5,214,150,Yesilova,Turkey,,Triassic,Upper Triassic,upper Norian,18,3,0,1,3,,,,3,,100
7.3,11.6,648,"Ortabag, Susuz Dag",Turkey,Kasaba,Neogene,Miocene,Tortonian,32,3,0,1,1,,,,2,,5
56,59.2,3251,"Ain Amur, Abu Tartur",Egypt,Garra?,Paleogene,Paleocene,Thanetian,27,2,0,2,1,,1,,1,,
157.3,157.3,3098,"Pripijat River, NW Donetz Basin",Belarus,,Jurassic,Upper Jurassic,Oxfordian/Kimmeridgian,21,2,1,,,,4,,4,,
283.5,290.1,297,Nordkapp Basin IV,Norway,,Permian,Cisuralian,Artinskian,15,2,1,2,3,,,,4,,110
268.8,283.5,300,Nordkapp Basin VII,Norway,,Permian,Cisuralian,Kungurian/Kazanian,15,2,1,2,3,,,,3,,125
315.2,336,1125,Pripyat Depression IV,Belarus,,Carboniferous,,Visean-Bashkirian,12,1,0,4,1,,,,1,,100
720,850,2835,"Syltefjord, Finmark",Norway,Porsanger Dolomite,Ediacaran,Ediacaran,Riphean,0,1,0,4,1,,,,2,,
541,635,1110,Rogachev,Belarus,,Ediacaran,Ediacaran,Vendian,0,2,0,4,2,,,,2,,100
61.6,66,2193,"Abu Tartur SE, Kharga Oasis",Egypt,Abu Tartur,Paleogene,Paleocene,early Paleocene,27,2,0,1,2,,3,150,3,300,
93.9,100.5,3196,"Bozcalar Dere, Bey Daglari, W Taurids",Turkey,Bey Daglari,Cretaceous,Upper Cretaceous,middle-upper Cenomanian,24,3,0,4,1,10,,,,,
83.6,86.3,3197,"Yorukalan, Bey Daglari, W Taurids",Turkey,Bey Daglari,Cretaceous,Upper Cretaceous,lower Santonian,25,3,0,4,2,20,,,,,
372.2,382.7,1121,Vitebsk,Belarus,,Devonian,Upper Devonian,Frasnian,10,1,0,1,,,,,,,300
208.5,228,92,Dereköy,Turkey,,Triassic,Upper Triassic,lower Norian,18,3,0,2,2,,,,2,,100
56,59.2,686,Bir Abu El-Husein,Egypt,,Paleogene,Paleocene,Upper Paleocene,27,2,0,2,1,,,,1,,12
208.5,228,1,Tilkideligi Tepe,Turkey,,Triassic,Upper Triassic,lower Norian,18,3,0,1,2,,,,2,,100
541,635,1108,Mohylev,Belarus,,Ediacaran,Ediacaran,Vendian,0,2,0,4,2,,,,2,,100
541,635,1109,Orsha,Belarus,,Ediacaran,Ediacaran,Vendian,0,2,0,4,2,,,,2,,100
387.7,393.3,1118,Orsha,Belarus,,Devonian,Middle Devonian,Eifelian,9,1,0,4,1,,,,1,,300
251.2,251.9,2338,"Curuk Dagh, Antalya",Turkey,,Triassic,Lower Triassic,Induan,17,3,0,3,1,1,,,2,,
208.5,228,4088,Akdag locality,Turkey,,Triassic,Upper Triassic,Norian,18,1,0,,1,,,,,,
467.3,470,2580,"Putilovo quarry, St. Petersburg",Russia,Volkhov,Ordovician,Middle Ordovician,Dapingian,4,3,0,3,1,4,2,30,2,50,
5.3,11.6,2569,"Isparta, Aksu Basin",Turkey,,Neogene,Miocene,Tortonian-Messinian,32,3,0,1,1,,,,1,,
7.3,11.6,2570,"Kargi section, Aksu subbasin",Turkey,Aksucay Conglomerate,Neogene,Miocene,Tortonian,32,2,0,1,1,10,2,,2,200,
13.8,16,758,Kovada,Turkey,,Neogene,Miocene,Langhian,31,2,0,1,2,,,,2,,5
295,298.9,1077,Pripyat-Donetsk Aulacogen,Ukraine,,Permian,Cisuralian,Asselian,14,2,1,3,,,,,,,300
227,237,4,Aksu-Terziler area,Turkey,,Triassic,Upper Triassic,Tuvalian,17,3,0,1,2,,,,2,,100
86.3,89.8,2011,"Abu Roash, Cairo",Egypt,,Cretaceous,Upper Cretaceous,early Coniacian,25,3,0,4,1,10,,,2,,
11.6,16,3457,"South of Selge, Antalya Basin",Turkey,Köprücay conglomerate,Neogene,Miocene,Langhian-Serravallian,31,2,0,1,1,4,,,1,,50
13.8,20.4,3456,"Bolasan, Köprücay sub-basin, Antalya Basin",Turkey,Oymapimar Limestone,Neogene,Miocene,Burdigalian-Langhian,31,2,0,1,2,,2,,3,,
41.3,47.8,3660,Giza Pyramids Plateau,Egypt,Mokattam,Paleogene,Eocene,Lutetian,28,2,0,1,1,,1,,1,,
228,235,91,"Kusunluk Hill, Bucakdere, Isparta",Turkey,,Triassic,Upper Triassic,Carnian,17,2,0,4,1,,1,,1,,
208.5,228,3607,Terziler cipits,Turkey,,Triassic,Upper Triassic,Norian,18,2,0,1,,,,,,,
66,83.6,4271,Nallıhan,Turkey,"Yenipazar (=Nardin), Çeğiköy Reef Member",Cretaceous,Upper Cretaceous,Campanian/Maastrichtian,26,2,0,1,,,,,,,
11.6,16,2566,"Kesme, Antalya Basin",Turkey,Köprücay conglomerate,Neogene,Miocene,Langhian-Serravallian,31,2,0,1,1,4,,,1,,50
220,228,119,"Topuk + Tavuk Cesme, Isparta",Turkey,,Triassic,Upper Triassic,Lacian,18,3,0,1,2,,,,3,,100
208.5,214,120,Rahatalana Yayla,Turkey,,Triassic,Upper Triassic,upper Norian,18,2,0,1,1,,,,1,,100
13.8,20.4,2568,"Sirtkoy, Antalya Basin",Turkey,Oymapimar Limestone,Neogene,Miocene,Burdigalian-Langhian,31,3,0,1,2,,,,1,,80
16,17.5,2567,"Alarahan, Antalya Basin",Turkey,Tepekli conglomerate,Neogene,Miocene,upper Burdigalian,31,3,0,1,1,6,1,,2,30,60
13.8,20.4,3455,"Ahmetler, Antalya Basin",Turkey,Oymapimar Limestone,Neogene,Miocene,Burdigalian-Langhian,31,2,0,1,3,120,2,,3,,
283.5,290.1,298,Nordkapp Basin V,Norway,,Permian,Cisuralian,Artinskian,15,2,1,2,3,,,,4,,110
56,61.6,3025,North Galala,Egypt,Southern Galala,Paleogene,Paleocene,middle-late Paleocene,27,3,0,2,1,,1,,1,,
311,315.2,4390,Wadi Araba,Egypt,Rod El-Hamal Formation,Carboniferous,Pennsylvanian,upper Moscovian,13,3,0,2,1,8,1,,2,42,
20.4,23,863,W-Cyprus,Cyprus,Pakhna,Neogene,Miocene,Aquitanian,30,2,0,1,2,98,,,2,,30
66,100.5,2155,Inhoca,Mozambique,,Cretaceous,Upper Cretaceous,Upper Cretaceous,25,1,0,4,1,,,,2,,50
16,20.4,865,W-Cyprus II,Cyprus,Pakhna,Neogene,Miocene,Burdigalian,31,2,0,1,2,,,,2,,30
336,340,4032,Kongul Yayla,Turkey,Kongul,Carboniferous,Mississippian,Asbian,12,3,0,,,,,,,,
7.3,11.6,868,W-Cyprus,Cyprus,,Neogene,Miocene,Tortonian,32,2,0,2,2,,,,3,,20
56,59.2,3316,"Wadi Ashkar, South Galala",Egypt,Southern Galala,Paleogene,Paleocene,Thanetian,27,3,0,2,2,22,1,,2,35,4
13.8,20.4,4180,"Ermenek area, Mut Basin",Turkey,Unknown,Neogene,Miocene,Burdigalian-Langhian,31,2,1,1,3,250,4,1100,4,2000,2
157.3,157.3,3099,"Marijental, NW Donetz Basin",Ukraine,,Jurassic,Upper Jurassic,Oxfordian/Kimmeridgian,21,2,1,,,,4,,4,,
16,20.4,4436,"St. Paul, Gulf of Suez",Egypt,Gharamul,Neogene,Miocene,Burdigalian,31,3,0,1,1,5,1,10,1,10,5
7.3,11.6,867,"Happy Valley, S-Cyprus",Cyprus,,Neogene,Miocene,Tortonian,32,2,0,2,2,15,,,2,,4
467.3,470,2586,"Syas, St. Petersburg",Russia,,Ordovician,Middle Ordovician,Volkhovian,4,3,0,3,1,5,,,2,50,
157.3,157.3,3100,"Sula River, Donetz Basin",Ukraine,,Jurassic,Upper Jurassic,Oxfordian/Kimmeridgian,21,2,1,,,,4,,4,,
11.6,16,2203,"Ras Fanar Field, Gulf of Suez",Egypt,Belayim,Neogene,Miocene,Middle Miocene,31,3,1,3,2,85,,,3,,
2.6,5.3,2676,Mesaoria Plain,Cyprus,Nicosia,Neogene,Pliocene,Pliocene,32,3,0,1,1,9,,,2,50,
7.3,11.6,866,N-Cyprus,Cyprus,Koronia,Neogene,Miocene,Tortonian,32,2,0,1,2,,,,3,,7
242,247.2,331,Hasanoglan,Turkey,,Triassic,Middle Triassic,upper Anisian,17,3,0,3,1,,,,2,,
5.3,11.6,4062,Maroni,Cyprus,Koronia Member - Pakhna Formation,Neogene,Miocene,Tortonian-Messinian,32,1,0,,,,,,,,
208.5,235,155,W-Cyprus,Cyprus,,Triassic,Upper Triassic,Carnian/Norian,18,2,0,1,,,,,,,5
16,23,4179,Hadahid fault,Egypt,Nukhul,Neogene,Miocene,Aquitanian-Burdigalian,30,2,1,1,1,1,3,300,,,300
113,125,4195,Gebel Raghawi section,Egypt,Risan Aneiza,Cretaceous,Lower Cretaceous,middle Aptian,24,2,0,4,1,,1,,1,,
259.8,265.1,4119,Tebaga of Medenine,Tunisia,Unknown,Permian,Guadalupian,Capitanian,16,1,1,1,3,,3,,4,,
11.6,16,3396,Esh Mellaha,Egypt,Rudeis,Neogene,Miocene,Middle Miocene,31,2,0,1,1,,2,,4,,400
163.5,168.3,464,Maghara Massif,Egypt,,Jurassic,Middle Jurassic,Bathonian/Callovian,21,1,0,4,2,,,,2,,
16,20.4,2597,"Dagpazari patch reef, Mut Basin, Icel",Turkey,Mut,Neogene,Miocene,Burdigalian,31,3,0,1,2,15,2,,3,500,10
152.1,157.3,4113,"Baidar Valley, Crimean Mountains",Russia,Unknown,Jurassic,Upper Jurassic,upper Kimmeridgian,21,2,0,1,3,,3,,4,,
0,0.1,3930,Gebel Zeit,Egypt,,Quarternary,Pleistocene,upper Pleistocene,33,3,0,1,,,,,,,
0,0.1,4078,Sharm Al Arab,Egypt,,Quarternary,Pleistocene,late Pleistocene,33,3,1,,,,,,,,
0.1,0.8,4079,Sharm Al Arab II,Egypt,,Quarternary,Pleistocene,middle Pleistocene,33,3,1,,,,,,,,
11.6,16,685,Abu Shaar,Egypt,Rudeis,Neogene,Miocene,Middle Miocene,31,2,0,1,2,40,2,,4,12000,400
0,0.1,3931,Ras Gemsa,Egypt,,Quarternary,Pleistocene,upper Pleistocene,33,3,0,1,,,,,,,
66,72.1,2788,"Cankiri, Ankara",Turkey,Bölugdag,Cretaceous,Upper Cretaceous,Maastrichtian,26,2,0,1,,,,,,,
139.8,145,2636,"Voskhod and Rodnoye, Chornaya River Basin, Crimea",Ukraine,,Cretaceous,Lower Cretaceous,upper Berriasian,22,3,0,1,1,6,1,4,1,4,30
11.6,13.8,673,Gubal Island,Egypt,,Neogene,Miocene,Serravallian,31,1,0,,,,,,,,
5.3,11.6,4397,Hole 966F,Cyprus,Unknown,Neogene,Miocene,Upper Miocene,32,1,0,1,,,,,2,30.5,
139.8,145,3514,"Kuybyshevo, Belbek River, Crimea",Ukraine,,Cretaceous,Lower Cretaceous,upper Berriasian,22,3,0,1,1,6,1,4,1,4,30
259.8,272.3,143,"Bakhchisaray, Krym",Ukraine,unknown," 	Permian",Guadalupian,Guadalupian,16,1,0,2,,,,,,,
11.6,16,3397,Safaga area,Egypt,Rudeis,Neogene,Miocene,Middle Miocene,31,2,0,1,2,15,2,,3,,400
89.8,100.5,1240,"Jebel Dhalal, Sinai",Egypt,,Cretaceous,Upper Cretaceous,Cenomanian/Turonian,25,2,0,2,1,,,,1,,50
11.6,16,2035,Silifke,Turkey,,Neogene,Miocene,Middle Miocene,31,2,0,1,,,,,,,
139.8,145,3143,"Balki, Sarysu River, Crimea",Ukraine,,Cretaceous,Lower Cretaceous,Berriasian,22,2,0,2,,,,,,,
129.4,132.9,3665,"Trudolyubovka, Crimea Mountains",Ukraine,,Cretaceous,Lower Cretaceous,lower Hauterivian,23,3,0,4,1,3,2,,2,70,
0.1,0.8,4080,Wadi Gawasis,Egypt,,Quarternary,Pleistocene,middle Pleistocene,33,3,0,1,,,,,,,
0,0.1,4081,Wadi Gawasis II,Egypt,,Quarternary,Pleistocene,late Pleistocene,33,3,0,1,,,,,,,
20.4,23,862,Cape Greco,Cyprus,Pakhna,Neogene,Miocene,Aquitanian,30,2,0,1,2,80,3,,3,500,20
16,20.4,864,Cape Greco II,Cyprus,Pakhna,Neogene,Miocene,Burdigalian,31,2,0,1,2,,,,4,,20
145,157.3,3442,"Ai-Petri, Crimea",Ukraine,Jajla,Jurassic,Upper Jurassic,Kimmeridgian-Tithonian,21,1,0,1,3,300,3,,4,2000,
139.8,152.1,3443,"Ai-Petri II, Crimea",Ukraine,Jajla,Jurassic,Upper Jurassic,Tithonian-Berriasian,22,1,0,1,3,350,3,,4,2000,
66,83.6,1154,Quseir,Egypt,,Cretaceous,Upper Cretaceous,Campanian-Maastrichtian,26,2,0,4,2,,,,4,,40
201.3,228,2336,Simferopol,Ukraine,,Triassic,Upper Triassic,Norian-Rhaetian,18,2,0,1,2,50,,,3,,40
11.6,13.8,3398,Wadi Ambagi - Wadi El Aswad,Egypt,Rudeis,Neogene,Miocene,Serravallian,31,2,0,1,1,,1,,2,100,400
139.8,145,3516,"Bairakly, Simferopol area, Crimea",Ukraine,,Cretaceous,Lower Cretaceous,upper Berriasian,22,3,0,1,1,,1,,1,,30
132.9,139.8,3515,"Beshterek, Simferopol area, Crimea",Ukraine,,Cretaceous,Lower Cretaceous,lower Valanginian,22,3,0,1,1,,,,,,
0.1,0.8,4082,Wadi Wizr,Egypt,,Quarternary,Pleistocene,middle Pleistocene,33,3,0,1,,,,,,,
0.1,0.8,4083,Wadi Wizr II,Egypt,,Quarternary,Pleistocene,middle Pleistocene,33,3,0,1,,,,,,,
13.8,20.4,681,"Zug al Bohar, Quseir",Egypt,Rudeis,Neogene,Miocene,Burdigalian/Langhian,31,2,0,1,2,25,2,,3,350,400
13.8,20.4,4289,"Değirmençay, Mersin Province",Turkey,Karaisali,Neogene,Miocene,Burdigalian-Langhian,31,2,0,1,2,30,2,,,,
0,2.6,4261,"Station 15, Ash Shaykh Humayd",Saudi Arabia,Unknown,Quarternary,Pleistocene,Pleistocene,33,2,0,1,1,,,,,,
346.7,358.9,2857,"Novonikolayev Oil Field, Dnjeper",Ukraine,,Carboniferous,Mississippian,Tournaisian-Early Visean,11,2,1,,3,180,,,4,,100
145,152.1,1309,"Alushta II, Crimea",Ukraine,,Jurassic,Upper Jurassic,upper Tithonian,22,3,0,4,1,,,,2,,50
38,47.8,2789,"Sungurlu, Ankara",Turkey,Kepirtepe,Paleogene,Eocene,Middle Eocene?,28,2,0,4,,,,,,,
33.9,38,837,Nahal Nizzana,Israel,,Paleogene,Eocene,Upper Eocene,29,2,0,1,1,,,,3,,10
139.8,145,3378,"Mezhgor-ye, Crimea",Ukraine,,Cretaceous,Lower Cretaceous,Berriasian,22,2,0,1,,,,,,,
0,2.6,4264,"Station 27, south of Al Maqnah",Saudi Arabia,Unknown,Quarternary,Pleistocene,Pleistocene,33,2,0,2,1,,,,,,
0,2.6,4263,"Station 20, North of Wadi Tayyib Ism",Saudi Arabia,Unknown,Quarternary,Pleistocene,Pleistocene,33,2,0,,2,,,,,,
0,2.6,4262,"Station 6, 12 South of Ra-s Suwayhil as Saghir",Saudi Arabia,Unknown,Quarternary,Pleistocene,Pleistocene,33,2,0,2,1,,1,,,,
157.3,163.5,597,W-Israel,Israel,,Jurassic,Upper Jurassic,Oxfordian,21,2,1,1,2,,,,4,,150
132.9,139.8,2921,Crimea Mountains,Ukraine,,Cretaceous,Lower Cretaceous,upper Valanginian,23,3,0,1,1,8,1,6,2,,
0,0.8,3813,Al-Aqaba,Jordan,,Quarternary,Pleistocene,middle-upper Pleistocene,33,3,0,1,1,2,,,,,
7.3,11.6,719,Ofaqim,Israel,Pattish,Neogene,Miocene,Tortonian,32,3,0,1,2,20,,,4,,7
13.8,16,1981,Ofaqim II,Israel,Ziqlag,Neogene,Miocene,Langhian,31,3,0,1,2,12,,,3,150,7
7.3,11.6,721,Ashdod,Israel,Pattish,Neogene,Miocene,Tortonian,32,2,1,1,3,,,,3,,30
139.8,145,3517,"Tonas River (Alekseyevka and Krasnoselovka), Crimea",Ukraine,,Cretaceous,Lower Cretaceous,lower Berriasian,22,3,0,1,1,,,,,,
93.9,113,1157,Helez,Israel,,Cretaceous,Lower Cretaceous,Albian-Cenomanian,24,3,1,2,3,300,3,1000,4,13000,120
13.8,20.4,1982,Wadi Sharm el Qibli,Egypt,Rudeis,Neogene,Miocene,Burdigalian-Langhian,31,3,0,1,2,20,,,2,,400
157.3,157.3,1308,"Gora Sokol, Khoba-Kaya, Crimea",Ukraine,,Jurassic,Upper Jurassic,Oxfordian/Kimmeridgian,21,2,0,1,2,,,,2,,50
89.8,100.5,1239,"Wadi Taba, Sinai",Egypt,,Cretaceous,Upper Cretaceous,Cenomanian/Turonian,25,2,0,2,1,,,,1,,50
13.8,16,720,Ziqlag Hills,Israel,Ziqlag,Neogene,Miocene,Langhian,31,3,0,1,1,,,,2,,150
23,28.1,3229,"Jabal Tayran, Wadi al Kils",Saudi Arabia,Tayran,Paleogene,Oligocene,Chattian,30,2,0,2,1,,1,,2,,5
20.4,23,3230,"Jabal Tayran, Wadi Telah",Saudi Arabia,Tayran,Neogene,Miocene,Aquitanian,30,2,0,2,2,12,1,,1,5,5
242,247.2,3532,"Makhtesh Ramon, Negev Desert",Israel,Gevanim,Triassic,Middle Triassic,late Anisian,17,3,0,2,1,7,2,2,2,,3
7.3,11.6,3231,Jabal Kibrit,Saudi Arabia,Al Bad,Neogene,Miocene,Tortonian,32,2,0,1,2,12,1,,1,5,5
157.3,166.1,2015,"Sudak, Crimea",Ukraine,,Jurassic,Middle Jurassic,Callovian-Oxfordian,21,3,0,1,2,60,,,2,,50
208.5,214,2787,"Asher Atlit 1 Borehole,",Israel,,Triassic,Upper Triassic,upper Norian,18,3,1,1,3,320,,,,,5
93.9,113,1156,Southern Carmel,Israel,,Cretaceous,Lower Cretaceous,Albian-Cenomanian,24,3,1,2,3,300,,,4,,120
93.9,100.5,1158,Zikhron,Israel,,Cretaceous,Upper Cretaceous,upper Cenomanian,24,3,0,2,2,50,,,4,,20
93.9,113,1155,Nahal Hamea-rot,Israel,,Cretaceous,Lower Cretaceous,Albian-Cenomanian,24,3,0,2,3,130,,,4,1300,120
163.5,164.5,2749,"Makhtesh Gadol, Negev",Israel,Matmor,Jurassic,Middle Jurassic,upper Callovian,21,3,0,4,2,58,,,2,,
33.9,38,3924,Dnipropetrovsk,Ukraine,Mandrikovka,Paleogene,Eocene,Priabonian,29,2,0,4,1,,,,,,
157.3,163.5,598,N-Israel,Israel,Nir 'Am Limestone,Jurassic,Upper Jurassic,Oxfordian,21,2,0,1,3,,,,4,,150
16,20.4,675,Karaisali,Turkey,Karaisali,Neogene,Miocene,Burdigalian,31,1,0,1,2,,,,4,,30
7.3,11.6,722,Yad Hannah,Israel,Pattish,Neogene,Miocene,Tortonian,32,2,0,1,2,,,,3,,150
89.8,93.9,1159,Northern Carmel,Israel,,Cretaceous,Upper Cretaceous,Turonian,25,2,0,2,2,,,,4,,120
139.8,152.1,2920,SE Crimea,Ukraine,,Jurassic,Upper Jurassic,Tithonian/Berriasian,22,2,1,,2,,,,,,
13.8,16,4260,Al Bada,Saudi Arabia,"Jabal Kibrit, Wadi Waqb Member",Neogene,Miocene,lower-middle Miocene,31,2,0,1,1,6,,,,,
13.8,20.4,1983,Sharm el Luli,Egypt,,Neogene,Miocene,Burdigalian/Langhian,31,2,0,1,2,75,,,2,,400
7.3,11.6,723,Evron,Israel,Pattish,Neogene,Miocene,Tortonian,32,3,0,1,2,,,,3,,150
13.8,16,4259,"Wadi Aynouna, near Al Khuraybah",Saudi Arabia,"Jabal Kibrit, Wadi Waqb Member",Neogene,Miocene,early Middle Miocene,31,2,0,1,2,26,,,,,
157.3,163.5,599,S-Lebanon,Lebanon,Nir 'Am Limestone,Jurassic,Upper Jurassic,Oxfordian,21,1,0,1,2,,,,2,,150
13.8,20.4,680,Abu Gushun,Egypt,,Neogene,Miocene,Burdigalian/Langhian,31,2,0,1,1,,,,1,,400
