"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC0"
"License URL","https://creativecommons.org/publicdomain/zero/1.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Amphiporida"
"Access Time","Fri 2026-01-02 02:55:30 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Amphiporida"
"","timerule","major"
"","taxon_status","all"
"Elapsed Time","0.0103"
"Records Found","461"
"Records Returned","461"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no"
"1273309","occ","","","169214","Amphipora vesiculosa","genus","3346","species not entered","Amphipora","genus","3346","Emsian","","410.62","393.47","55262"
"1273356","occ","","","169226","Amphipora cf. angusta","genus","3346","species not entered","Amphipora","genus","3346","Emsian","Frasnian","410.62","372.15","55262"
"1274550","occ","","","169307","Vicinustachyodes ex gr. riabinini","genus","320489","species not entered","Amphipora","genus","3346","Pridoli","","422.7","419.62","55262"
"1274576","occ","","","169313","Amphipora ex gr. socialis","genus","3346","species not entered","Amphipora","genus","3346","Lochkovian","Emsian","419.62","393.47","55262"
"1311821","occ","","","176104","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Givetian","Middle Givetian","387.95","383.4","57802"
"1311828","occ","","","176105","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Givetian","Middle Givetian","387.95","383.4","57802"
"1311835","occ","","","176106","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Givetian","Middle Givetian","387.95","383.4","57802"
"1311839","occ","","","176107","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Givetian","Middle Givetian","387.95","383.4","57802"
"1311844","occ","","","176108","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Givetian","Middle Givetian","387.95","383.4","57802"
"1357276","occ","","","184351","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Givetian","","387.95","385.9","61763"
"1357299","occ","","","184353","Amphipora moravica","species","131324","","Amphipora moravica","species","131324","Late Givetian","","383.4","382.31","61763"
"1357300","occ","","","184353","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Late Givetian","","383.4","382.31","61763"
"1357309","occ","","","184354","Amphipora moravica","species","131324","","Amphipora moravica","species","131324","Late Givetian","","383.4","382.31","61763"
"1357310","occ","","","184354","Amphipora rudis","genus","3346","species not entered","Amphipora","genus","3346","Late Givetian","","383.4","382.31","61763"
"1357314","occ","","","184354","Stellopora sp.","genus","121178","","Stellopora","genus","121178","Late Givetian","","383.4","382.31","61763"
"1357320","occ","","","184355","Amphipora patokensis","genus","3346","species not entered","Amphipora","genus","3346","Late Givetian","","383.4","382.31","61763"
"1392953","occ","","","191830","Paramphipora sp.","genus","115695","","Paramphipora","genus","115695","Late Frasnian","","375.2","372.15","64726"
"1420509","occ","","","197085","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Givetian","","387.95","385.9","67154"
"1420526","occ","","","197086","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Givetian","","387.95","385.9","67154"
"1567445","occ","","","221398","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Givetian","Middle Givetian","387.95","383.4","77536"
"1567448","occ","","","221399","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Early Givetian","Middle Givetian","387.95","383.4","77536"
"1567457","occ","","","221400","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Givetian","Middle Givetian","387.95","383.4","77536"
"1567462","occ","","","221400","Amphipora ramosa","species","440592","","Amphipora ramosa","species","440591","Early Givetian","Middle Givetian","387.95","383.4","77536"
"1598567","occ","","","225959","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","81857"
"1598569","occ","","","225960","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","81857"
"1598571","occ","","","225961","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","81857"
"1598578","occ","","","225964","? Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","81857"
"1600835","occ","","","226306","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","Frasnian","387.95","372.15","82029"
"1607668","occ","","","227413","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Early Givetian","","387.95","385.9","82839"
"1608462","occ","","","227598","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","82840"
"1608476","occ","","","227599","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","82840"
"1608482","occ","","","227600","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","82840"
"1608487","occ","","","227601","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","82840"
"1608493","occ","","","227602","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","82840"
"1608530","occ","","","227605","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","82840"
"1608532","occ","","","227606","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","82840"
"1608539","occ","","","227607","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","82840"
"1608550","occ","","","227608","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","82840"
"1608659","occ","","","227626","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","82840"
"1608665","occ","","","227628","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","82840"
"1608671","occ","","","227627","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","82840"
"1613072","occ","","","228127","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","32155"
"1613118","occ","","","228141","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","32155"
"1624827","occ","","","229933","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","84474"
"1624836","occ","","","229932","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","84474"
"1624845","occ","","","229931","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Givetian","","387.95","382.31","84474"
"1640106","occ","","","232517","Amphipora sp.","genus","3346","","Amphipora","genus","3346","Frasnian","","382.31","372.15","86703"
